Año;Mes;Puerto;Subgrupo;Cód Arancelario Mercancía;Descripción Cód Arancelario Mercancía;Operación;País Origen;Puerto Origen;Pais Destino;Puerto Destino;Forma Presentación;Tipo de Navegación;Tipo de Territorio;Toneladas
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;BARCELONA;Mercancía General;Cabotaje Nacional;Nacional;0,21
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;2,78
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;HUELVA;Mercancía General;Cabotaje Nacional;Nacional;0,2
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;8,3
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;SEVILLA;Mercancía General;Cabotaje Nacional;Nacional;0,15
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;Valencia;Mercancía General;Cabotaje Nacional;Nacional;0,6
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;CHINA;JIANGMEN;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Resto;Resto Territorios;5,34
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,11
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;19,96
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,14
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,54
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,96
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;25,24
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,44
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;27,43
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Descargadas;ESPAÑA;VILLAGARCIA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,58
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;10,52
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8205;HERRAMIENTAS DE MANO (INCLUIDO;Tránsito;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;HUELVA;Mercancía General;Cabotaje Nacional;Nacional;7
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;0,44
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;8
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;16
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;20,12
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,91
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,34
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,06
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,49
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,08
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,95
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8206;HERRAMIENTAS DE DOS O MAS DE L;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,36
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Cargadas;ESPAÑA;Santa Cruz de Tenerife;CABO VERDE;MINDELO;Mercancía General;Exterior Resto;Resto Territorios;4,76
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;1,77
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,08
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,74
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,14
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;30,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,71
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Descargadas;ESPAÑA;VIGO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,45
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8207;UTILES INTERCAMBIABLES PARA HE;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;1,45
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8208;CUCHILLAS Y HOJAS CORTANTES, P;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,41
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8208;CUCHILLAS Y HOJAS CORTANTES, P;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,68
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8208;CUCHILLAS Y HOJAS CORTANTES, P;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,14
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8208;CUCHILLAS Y HOJAS CORTANTES, P;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;7,35
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8208;CUCHILLAS Y HOJAS CORTANTES, P;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,86
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8209;PLAQUITAS, VARILLAS, PUNTAS Y;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,02
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8210;APARATOS MECANICOS ACCIONADOS;Descargadas;BELGICA;ANTWERPEN;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;53,91
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8210;APARATOS MECANICOS ACCIONADOS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;6,84
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8210;APARATOS MECANICOS ACCIONADOS;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,45
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8210;APARATOS MECANICOS ACCIONADOS;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8211;CUCHILLOS Y NAVAJAS, CON HOJA;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8211;CUCHILLOS Y NAVAJAS, CON HOJA;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,08
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8211;CUCHILLOS Y NAVAJAS, CON HOJA;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,04
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8212;NAVAJAS Y MAQUINAS DE AFEITAR;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,06
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8212;NAVAJAS Y MAQUINAS DE AFEITAR;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,55
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8212;NAVAJAS Y MAQUINAS DE AFEITAR;Descargadas;PAISES BAJOS;ROTTERDAM;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,24
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8213;TIJERAS Y SUS HOJAS;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8213;TIJERAS Y SUS HOJAS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,27
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8213;TIJERAS Y SUS HOJAS;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8214;LOS DEMAS ARTICULOS DE CUCHILL;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;0,63
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8214;LOS DEMAS ARTICULOS DE CUCHILL;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,1
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8214;LOS DEMAS ARTICULOS DE CUCHILL;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8214;LOS DEMAS ARTICULOS DE CUCHILL;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,25
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8214;LOS DEMAS ARTICULOS DE CUCHILL;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,45
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;7,11
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;5,3
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,07
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,24
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,48
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,27
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,8
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Tránsito;ESPAÑA;ALICANTE;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8301;CANDADOS, CERRADURAS Y CERROJO;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,21
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,46
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,03
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,91
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,65
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;LA LUZ Y LAS PALMAS;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Las Palmas;Canarias;0,8
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,4
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,49
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,38
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8303;CAJAS DE CAUDALES, PUERTAS Y C;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,78
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8306;CAMPANAS, CAMPANILLAS, GONGOS;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;18,93
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8306;CAMPANAS, CAMPANILLAS, GONGOS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;91,83
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8306;CAMPANAS, CAMPANILLAS, GONGOS;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,54
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8306;CAMPANAS, CAMPANILLAS, GONGOS;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,71
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8306;CAMPANAS, CAMPANILLAS, GONGOS;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,61
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8306;CAMPANAS, CAMPANILLAS, GONGOS;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,93
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8306;CAMPANAS, CAMPANILLAS, GONGOS;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,08
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8402;CALDERAS DE VAPOR (GENERADORES;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,3
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8402;CALDERAS DE VAPOR (GENERADORES;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,12
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8403;CALDERAS PARA CALEFACCION CENT;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,11
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8403;CALDERAS PARA CALEFACCION CENT;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,07
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8403;CALDERAS PARA CALEFACCION CENT;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8403;CALDERAS PARA CALEFACCION CENT;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,23
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8403;CALDERAS PARA CALEFACCION CENT;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,02
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8405;GENERADORES DE GAS POBRE (DE G;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;1,1
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8405;GENERADORES DE GAS POBRE (DE G;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,2
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8405;GENERADORES DE GAS POBRE (DE G;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,84
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8405;GENERADORES DE GAS POBRE (DE G;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,64
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8406;TURBINAS DE VAPOR;Descargadas;ESTADOS UNIDOS;SAVANNAH;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Resto;Resto Territorios;0,26
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8407;MOTORES DE EMBOLO ALTERNATIVO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;BARCELONA;Mercancía General;Cabotaje Nacional;Nacional;0,38
2020;dic;SC_TENERIFE;Maq., aparatos, herramientas, repuestos;8407;MOTORES DE EMBOLO ALTERNATIVO;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;0,09
